6/9/2025,12:35:58,0,111 09,0.38,0.21,119.1,0.33,119.7,111.3,114.3,9.23,132.2,0.469,0.06,119.6,1.35,3.22,78,8.3,-103.2,24.772,0.409,38.10609,-91.4556,270.9,0,12,733.9
6/9/2025,12:35:59,0,111 09,0.45,0.31,119.1,0.546,119.7,112.2,115.2,9.31,133,0.774,0.06,119.6,1.49,3.71,78,8.3,-103.8,24.753,0.593,38.10609,-91.4556,271,0,12,733.9
6/9/2025,12:36:00,0,111 09,0.54,0.36,119,0.694,119.7,113,116,9.38,133.8,0.985,0.06,119.7,1.57,4.08,78,8.31,-104.1,24.697,0.772,38.10609,-91.45561,271,0,12,733.9
6/9/2025,12:36:01,0,111 09,0.6,0.45,118.8,0.867,119.7,114.1,117.2,9.49,134.4,1.229,0.06,119.7,1.62,4.73,78,8.32,-104.7,24.636,0.899,38.10609,-91.45561,271,0,12,733.8
6/9/2025,12:36:02,0,111 09,0.61,0.45,118.8,1.029,119.8,115,118.2,9.57,134.7,1.46,0.06,119.7,1.71,4.95,78,8.33,-105.3,24.592,1.119,38.10609,-91.45562,270.9,0,12,733.9
6/9/2025,12:36:03,0,111 09,0.57,0.4,118.6,1.208,119.8,115.7,118.8,9.63,135.2,1.713,0.06,119.6,1.81,4.74,78,8.35,-106.2,24.562,1.287,38.10609,-91.45562,270.8,0,12,733.8
6/9/2025,12:36:04,0,111 09,0.54,0.37,118.5,1.449,119.8,115.9,119,9.66,135.7,2.055,0.06,119.7,1.97,4.95,78,8.35,-106.6,24.465,1.561,38.10609,-91.45563,270.6,0,12,733.8
6/9/2025,12:36:05,0,111 09,0.53,0.41,118.2,1.73,119.9,115.4,118.6,9.65,136.4,2.454,0.06,119.7,2.13,5.32,78,8.35,-106.5,24.347,1.811,38.10608,-91.45564,270.4,0,12,733.7
6/9/2025,12:36:06,0,111 09,0.52,0.49,117.9,1.983,119.8,114.6,117.8,9.6,136.9,2.813,0.06,119.6,2.14,5.64,78,8.35,-106.2,24.236,2.071,38.10608,-91.45564,270.5,0,12,733.7
6/9/2025,12:36:07,0,111 09,0.51,0.47,117.7,2.207,120,114,117.1,9.57,138.1,3.131,0.06,119.8,2.1,5.59,78,8.33,-105.3,24.072,2.286,38.10608,-91.45564,270.5,0,12,733.8
6/9/2025,12:36:08,0,111 09,0.52,0.48,117.3,2.405,120,113.3,116.4,9.55,139,3.412,0.06,119.7,2.01,5.28,78,8.31,-103.7,23.915,2.517,38.10608,-91.45564,270.5,0,12,733.6
6/9/2025,12:36:09,0,111 09,0.53,0.44,117,2.664,119.9,112.6,115.6,9.5,140.5,3.78,0.06,119.6,2,5.2,78,8.27,-101.2,23.845,2.708,38.10608,-91.45564,270.9,0,12,733.8
6/9/2025,12:36:10,0,111 09,0.55,0.35,116.8,2.877,119.9,110.8,113.8,9.36,141.7,4.081,0.06,119.6,1.91,4.73,78,8.23,-99.2,23.756,2.996,38.10608,-91.45565,271,0,12,733.7
6/9/2025,12:36:11,0,111 09,0.52,0.31,116.5,3.084,119.9,109.5,112.5,9.27,143.1,4.375,0.06,119.6,1.77,4.4,78,8.19,-96.4,23.636,3.132,38.10608,-91.45564,271,0,12,733.8
6/9/2025,12:36:12,0,111 09,0.48,0.31,116.2,3.243,119.8,108,111,9.16,144.3,4.601,0.06,119.5,1.79,4.58,78,8.15,-94.5,23.561,3.327,38.10608,-91.45565,270.9,0,12,733.7
6/9/2025,12:36:13,0,111 09,0.48,0.32,116.1,3.446,119.9,106.7,109.6,9.07,145.6,4.888,0.06,119.6,1.83,4.62,78,8.12,-92.1,23.491,3.513,38.10608,-91.45565,270.9,0,12,733.6
6/9/2025,12:36:14,0,111 09,0.48,0.37,116,3.712,119.9,105.4,108.3,8.96,147.1,5.267,0.06,119.5,1.84,4.74,78,8.08,-89.8,23.467,3.775,38.10608,-91.45565,270.9,0,12,733.8
6/9/2025,12:36:15,0,111 09,0.49,0.39,116,3.867,119.9,104.6,107.4,8.89,148.2,5.486,0.06,119.5,1.84,4.92,78,8.05,-88.2,23.459,3.966,38.10608,-91.45565,271,0,12,733.8
6/9/2025,12:36:16,0,111 09,0.5,0.39,116,4.118,119.9,103.3,106.1,8.78,149.3,5.843,0.06,119.6,1.92,4.71,78,8.02,-86.4,23.444,4.188,38.10609,-91.45565,270.9,0,12,733.7
6/9/2025,12:36:17,0,111 09,0.49,0.36,116,4.292,119.9,102.3,105.1,8.7,150.1,6.089,0.06,119.6,1.87,4.76,78,8,-85,23.419,4.386,38.10609,-91.45565,271,0,12,733.6
6/9/2025,12:36:18,0,111 09,0.51,0.28,116,4.504,120,101.1,103.8,8.6,151.1,6.39,0.06,119.7,1.64,4.51,78,7.97,-83.6,23.385,4.528,38.10609,-91.45565,271,0,12,733.7
6/9/2025,12:36:19,0,111 09,0.43,0.22,116,4.703,120.2,99.7,102.4,8.5,152.3,6.672,0.06,119.8,1.37,3.06,78,7.95,-82,23.302,4.782,38.10609,-91.45565,271.1,0,12,733.8
6/9/2025,12:36:20,0,111 09,0.36,0.16,116,4.871,120.6,97.8,100.5,8.36,153.8,6.911,0.06,120.2,1.26,2.59,78,7.91,-80,23.169,4.894,38.10609,-91.45565,271.1,0,12,733.6
6/9/2025,12:36:21,0,111 09,0.39,0.18,116,4.929,120.7,95.8,98.4,8.19,154.4,6.993,0.06,120.2,1.19,2.68,78,7.9,-78.9,23.15,4.997,38.10609,-91.45565,271.1,0,12,733.8
6/9/2025,12:36:22,0,111 09,0.36,0.2,115.9,5.107,120.8,93.4,95.9,7.99,155.3,7.246,0.06,120.3,0.94,2.52,78,7.88,-77.9,23.054,5.171,38.10609,-91.45564,271.2,0,12,733.6
6/9/2025,12:36:23,0,111 09,0.37,0.16,115.7,5.285,120.9,91,93.5,7.81,156.1,7.499,0.06,120.4,0.74,2.27,78,7.85,-76.3,22.956,5.351,38.10609,-91.45564,271.1,0,12,733.6
6/9/2025,12:36:24,0,111 09,0.39,0.17,115.3,5.531,120.7,88.3,90.7,7.59,156.9,7.848,0.06,120.2,0.67,2.06,78,7.83,-75,22.895,5.586,38.10609,-91.45564,271,0,12,733.7
6/9/2025,12:36:25,0,111 09,0.38,0.19,114.9,5.646,120.3,86.2,88.6,7.42,157.7,8.011,0.06,119.8,0.59,1.85,78,7.8,-73.5,22.827,5.707,38.10609,-91.45564,270.9,0,12,733.7
6/9/2025,12:36:26,0,111 09,0.32,0.16,114.8,5.815,120.5,83.4,85.7,7.19,158.3,8.251,0.06,119.9,0.38,1.28,78,7.78,-72.1,22.719,5.882,38.1061,-91.45564,270.8,0,12,733.8
6/9/2025,12:36:27,0,111 09,0.31,0.13,114.7,5.982,120.8,80.5,82.7,6.95,158.6,8.488,0.06,120.2,0.25,0.68,78,7.76,-71,22.597,6.018,38.1061,-91.45564,271,0,12,733.7
6/9/2025,12:36:28,0,111 09,0.31,0.12,114.6,6.115,120.9,77,79.1,6.66,158.8,8.677,0.06,120.3,0.26,0.64,78,7.75,-69.9,22.473,6.172,38.1061,-91.45564,270.9,0,12,733.8
6/9/2025,12:36:29,0,111 09,0.33,0.12,114.4,6.253,121.1,74.3,76.3,6.45,158.9,8.873,0.06,120.5,0.25,0.75,78,7.73,-69,22.367,6.27,38.1061,-91.45564,270.8,0,12,733.8
6/9/2025,12:36:30,0,111 09,0.36,0.15,114.3,6.325,121,72.3,74.2,6.28,159,8.976,0.06,120.4,0.26,0.86,78,7.71,-68,22.321,6.402,38.1061,-91.45564,270.7,0,12,733.8
6/9/2025,12:36:31,0,111 09,0.35,0.16,114,6.507,120.9,69.9,71.8,6.07,159.2,9.234,0.06,120.2,0.26,1.02,78,7.7,-66.9,22.298,6.55,38.10611,-91.45563,270.6,0,12,733.8
6/9/2025,12:36:32,0,111 09,0.33,0.15,114,6.609,120.8,67.3,69.1,5.85,159.2,9.379,0.06,120.2,0.25,0.87,78,7.67,-65.7,22.284,6.635,38.10611,-91.45563,270.6,0,12,733.7
6/9/2025,12:36:33,0,111 09,0.32,0.12,113.9,6.711,120.8,65.1,66.9,5.66,159.3,9.523,0.06,120.2,0.25,0.79,78,7.66,-64.6,22.281,6.748,38.10611,-91.45563,270.6,0,12,733.8
6/9/2025,12:36:34,0,111 09,0.39,0.09,113.9,6.797,120.7,63,64.7,5.48,159.4,9.646,0.06,120.1,0.27,0.75,78,7.64,-63.6,22.277,6.825,38.10611,-91.45562,270.6,0,12,733.7
6/9/2025,12:36:35,0,111 09,0.38,0.1,113.7,6.925,120.6,61.3,63,5.33,159.5,9.828,0.06,120,0.3,0.61,78,7.62,-62.6,22.261,6.999,38.10611,-91.45562,270.8,0,12,733.7
6/9/2025,12:36:36,0,111 09,0.31,0.13,113.7,7.078,120.7,59.6,61.2,5.18,159.8,10.044,0.06,120,0.23,0.72,78,7.6,-61.3,22.222,7.111,38.10611,-91.45561,270.7,0,12,733.7
6/9/2025,12:36:37,0,111 09,0.33,0.14,113.7,7.188,120.7,58.1,59.7,5.06,160,10.201,0.06,120.1,0.2,0.68,78,7.58,-60.2,22.201,7.267,38.10612,-91.45561,270.6,0,12,733.7
6/9/2025,12:36:38,0,111 09,0.32,0.15,113.7,7.309,120.8,56.6,58.1,4.93,160.1,10.373,0.06,120.1,0.22,0.67,78,7.56,-59.1,22.186,7.348,38.10612,-91.4556,270.6,0,12,733.6
6/9/2025,12:36:39,0,111 09,0.31,0.17,113.7,7.401,120.8,55.3,56.8,4.82,160.3,10.503,0.06,120.2,0.19,0.8,78,7.55,-58,22.17,7.448,38.10612,-91.4556,270.8,0,12,733.7
6/9/2025,12:36:40,0,111 09,0.32,0.13,113.7,7.516,120.8,53.9,55.4,4.7,160.5,10.666,0.06,120.2,0.2,0.72,78,7.53,-56.9,22.158,7.511,38.10612,-91.4556,270.7,0,12,733.7
6/9/2025,12:36:41,0,111 09,0.3,0.12,113.7,7.556,120.9,52.8,54.3,4.6,160.5,10.724,0.06,120.2,0.25,0.4,78,7.51,-56.1,22.143,7.629,38.10612,-91.45559,270.9,0,12,733.8
6/9/2025,12:36:42,0,111 09,0.3,0.14,113.6,7.683,121,51.6,53,4.5,160.6,10.904,0.06,120.3,0.26,0.42,78,7.5,-55.2,22.096,7.711,38.10613,-91.45559,271.1,0,12,733.8
6/9/2025,12:36:43,0,111 09,0.29,0.12,113.6,7.737,120.9,50.6,51.9,4.41,160.7,10.98,0.06,120.3,0.21,0.49,78,7.48,-54.3,22.08,7.756,38.10613,-91.45558,271.1,0,12,733.7
6/9/2025,12:36:44,0,111 09,0.27,0.13,113.6,7.84,121,49.6,51,4.33,160.8,11.126,0.06,120.3,0.2,0.36,78,7.47,-53.5,22.056,7.852,38.10613,-91.45558,271,0,12,733.8
6/9/2025,12:36:45,0,111 09,0.27,0.18,113.5,7.917,121,48.6,49.9,4.24,160.8,11.235,0.06,120.4,0.22,0.58,78,7.46,-52.6,22.024,7.963,38.10614,-91.45557,271,0,12,733.8
6/9/2025,12:36:46,0,111 09,0.3,0.18,113.3,8.009,120.9,47.7,49,4.17,160.8,11.367,0.06,120.2,0.22,0.69,78,7.44,-51.8,22,8.046,38.10614,-91.45557,270.9,0,12,733.7
6/9/2025,12:36:47,0,111 09,0.3,0.12,113.2,8.181,120.9,46.6,47.9,4.08,160.9,11.61,0.06,120.2,0.22,0.43,78,7.42,-50.6,21.964,8.268,38.10614,-91.45557,270.9,0,12,733.6
6/9/2025,12:36:48,0,111 09,0.29,0.13,113.2,8.298,120.9,45.9,47.1,4.01,161.2,11.776,0.06,120.2,0.19,0.3,78,7.41,-50,21.939,8.356,38.10614,-91.45557,271,0,12,733.7
6/9/2025,12:36:49,0,111 09,0.3,0.21,113.2,8.498,121,44.9,46.1,3.93,161.3,12.061,0.06,120.3,0.21,0.4,78,7.39,-48.9,21.907,8.585,38.10614,-91.45557,271.1,0,12,733.6
6/9/2025,12:36:50,0,111 09,1.12,0.21,113.2,8.689,121.5,43.7,44.9,3.83,161.9,12.331,0.06,120.8,0.34,0.95,79,7.38,-48,21.735,8.777,38.10614,-91.45557,271,0,12,733.7
6/9/2025,12:36:51,0,111 09,3.03,3.28,113.6,8.862,122.4,41.8,42.9,3.68,171.6,12.578,0.06,121.6,1.81,21.74,79,7.34,-45.5,21.548,8.874,38.10614,-91.45557,270.9,0,12,733.7
6/9/2025,12:36:52,0,111 09,4.33,5.58,114,8.965,122.7,39.6,40.7,3.49,120.5,12.724,0.06,121.9,2.99,35.47,79,7.14,-34.1,21.601,8.982,38.10614,-91.45558,270.9,0,12,733.7
6/9/2025,12:36:53,0,111 09,3.25,5.19,114.6,9.013,123.4,36.8,37.8,3.25,82.7,12.792,0.06,122.6,2.11,27.22,80,7.14,-34.1,21.569,9.026,38.10614,-91.45558,270.8,0,12,733.7
6/9/2025,12:36:54,0,111 09,2.36,4.67,115.4,9.014,124.7,34.6,35.6,3.06,59.4,12.794,0.06,123.9,1.66,22.55,81,7.14,-33.6,21.385,9.009,38.10614,-91.45558,270.7,0,12,733.7
6/9/2025,12:36:55,0,111 09,2.64,4.14,116.1,9.002,125.7,32.5,33.4,2.87,43.3,12.778,0.06,124.8,1.9,20.71,81,7.14,-33.7,21.328,9.004,38.10614,-91.45558,270.8,0,12,733.8
6/9/2025,12:36:56,0,111 09,2.25,4.41,116.2,9.015,125.9,30.7,31.5,2.72,32.7,12.796,0.06,125,1.76,20.55,81,7.13,-33.6,21.302,9.025,38.10614,-91.45559,270.7,0,12,733.7
6/9/2025,12:36:57,0,111 09,2.02,4.1,116.4,9.015,126.2,28.9,29.7,2.56,17.7,12.796,0.06,125.3,1.33,17.92,81,7.13,-33.1,21.286,9.012,38.10614,-91.45559,270.7,0,12,733.7
6/9/2025,12:36:58,0,111 09,2.02,3.96,116.6,9.002,126.5,27.3,28.1,2.42,0.7,12.778,0.06,125.6,1.22,17.76,82,7.11,-32.4,21.234,8.987,38.10614,-91.45559,270.8,0,12,733.8
6/9/2025,12:36:59,0,111 09,1.48,3.98,116.7,9.017,126.6,26.3,27,2.33,-11.9,12.799,0.06,125.8,0.94,18.79,82,7.11,-31.8,21.243,9.023,38.10614,-91.45559,270.8,0,12,733.7
6/9/2025,12:37:00,0,111 09,0.93,3.75,116.9,9.031,126.7,25.3,25.9,2.24,-22.6,12.819,0.06,125.9,0.57,17.8,82,7.1,-31.4,21.26,9.035,38.10614,-91.45559,271.1,0,12,733.7
