2/27/2025,12:25:19,0,440,4,2.79,16.22,11.15,44.8,2.005,73.2,73.6,74,9.35,158.7,2.852,0.03,72.1,0.12,0.12,7.21,16.76,47,8.16,-97.3,5.174,2.006,38.89371,-91.73752,252.8,0,11.7,741.9
2/27/2025,12:25:20,0,440,4.11,2.77,16.65,11.07,44.8,2.015,73.1,73.6,73.9,9.35,158.9,2.866,0.03,72.1,0.13,0.13,7.56,17.74,47,8.16,-97.1,5.182,2.028,38.89371,-91.73752,252.9,0,11.7,741.9
2/27/2025,12:25:21,0,440,3.72,2.9,15.06,11.6,44.7,2.062,73.1,73.5,73.9,9.34,159.2,2.932,0.03,72,0.15,0.15,7.76,18.32,47,8.15,-96.8,5.183,2.072,38.89371,-91.73752,252.8,0,11.7,741.9
2/27/2025,12:25:22,0,440,3.87,2.84,15.68,11.35,44.7,2.1,73.1,73.4,73.8,9.33,159.3,2.987,0.03,72,0.12,0.12,6.79,15.57,47,8.15,-96.6,5.179,2.107,38.89371,-91.73752,252.8,0,11.7,742
2/27/2025,12:25:23,0,440,3.84,2.61,15.56,10.42,44.7,2.133,73,73.4,73.8,9.33,159.5,3.034,0.03,71.9,0.11,0.12,6.18,13.87,47,8.14,-96.2,5.175,2.149,38.89371,-91.73752,253,0,11.7,741.9
2/27/2025,12:25:24,0,440,3.75,2.6,15.21,10.39,44.8,2.154,73.1,73.4,73.8,9.32,159.6,3.064,0.03,72,0.15,0.15,6.46,14.65,47,8.14,-96,5.177,2.167,38.8937,-91.73752,253.2,0,11.7,741.9
2/27/2025,12:25:25,0,440,3.9,2.74,15.79,10.94,44.8,2.2,73.1,73.3,73.7,9.32,159.7,3.13,0.03,72,0.12,0.12,7.12,16.52,47,8.13,-95.8,5.178,2.208,38.8937,-91.73752,253.3,0,11.7,741.9
2/27/2025,12:25:26,0,440,4.15,2.84,16.83,11.38,44.7,2.26,73.1,73.3,73.7,9.32,159.8,3.214,0.03,72,0.15,0.15,6.97,16.11,47,8.13,-95.7,5.174,2.279,38.8937,-91.73752,253.8,0,11.7,741.8
2/27/2025,12:25:27,0,440,4.02,2.8,16.3,11.19,44.8,2.298,73.2,73.3,73.6,9.31,159.8,3.268,0.03,72.1,0.16,0.16,6.42,14.55,47,8.13,-95.5,5.166,2.31,38.8937,-91.73752,253.9,0,11.7,741.9
2/27/2025,12:25:28,0,440,3.72,2.88,15.08,11.5,44.8,2.311,73.3,73.2,73.6,9.31,159.9,3.288,0.03,72.2,0.14,0.14,7.04,16.29,47,8.13,-95.4,5.157,2.328,38.8937,-91.73752,253.8,0,11.7,741.9
2/27/2025,12:25:29,0,440,4.17,2.97,16.91,11.87,44.8,2.343,73.3,73.3,73.6,9.32,159.9,3.333,0.03,72.2,0.18,0.19,6.93,15.99,47,8.12,-95.3,5.15,2.355,38.8937,-91.73752,253.6,0,11.7,742
2/27/2025,12:25:30,0,440,4.61,2.8,18.67,11.18,44.8,2.398,73.2,73.2,73.6,9.31,160.2,3.411,0.03,72.2,0.18,0.18,6.71,15.36,47,8.12,-95,5.156,2.405,38.8937,-91.73752,253.4,0,11.7,741.9
2/27/2025,12:25:31,0,440,4.27,2.58,17.29,10.31,44.8,2.433,73.2,73.1,73.5,9.3,160.4,3.46,0.03,72.1,0.15,0.15,6.62,15.1,47,8.12,-94.8,5.163,2.467,38.8937,-91.73752,253.6,0,11.7,741.9
2/27/2025,12:25:32,0,440,4.06,2.72,16.45,10.87,44.8,2.494,73.2,73.1,73.5,9.29,160.8,3.547,0.03,72.1,0.12,0.12,6.06,13.53,47,8.11,-94.4,5.158,2.519,38.8937,-91.73752,253.5,0,11.7,741.9
2/27/2025,12:25:33,0,440,4.29,2.76,17.38,11.04,44.8,2.522,73.2,73,73.4,9.28,161.1,3.587,0.03,72.1,0.14,0.14,6.25,14.06,47,8.1,-94.1,5.15,2.529,38.8937,-91.73752,253.5,0,11.7,741.9
2/27/2025,12:25:34,0,440,4.26,3,17.25,11.99,44.8,2.577,73.2,72.9,73.3,9.28,161.3,3.666,0.03,72.2,0.18,0.19,6.87,15.8,47,8.1,-94,5.152,2.582,38.8937,-91.73752,253.6,0,11.7,741.9
2/27/2025,12:25:35,0,440,4.4,3.19,17.84,12.78,44.8,2.618,73.2,72.8,73.2,9.26,161.4,3.724,0.03,72.2,0.17,0.17,8.04,19.1,47,8.1,-93.9,5.147,2.653,38.8937,-91.73752,253.5,0,11.7,741.9
2/27/2025,12:25:36,0,440,4.66,3.17,18.9,12.66,44.8,2.677,73.2,72.7,73.1,9.25,161.5,3.808,0.03,72.1,0.17,0.18,8.01,19.01,47,8.1,-93.7,5.133,2.691,38.8937,-91.73752,253.4,0,11.7,741.9
2/27/2025,12:25:37,0,440,4.59,3.31,18.59,13.26,44.8,2.691,73.2,72.7,73.1,9.25,161.6,3.828,0.03,72.2,0.19,0.19,7.33,17.1,47,8.09,-93.5,5.114,2.691,38.8937,-91.73752,253.4,0,11.7,741.9
2/27/2025,12:25:38,0,440,4.48,3.59,18.15,14.35,44.8,2.74,73.3,72.7,73.1,9.26,161.8,3.897,0.03,72.2,0.14,0.14,8.89,21.49,47,8.09,-93.3,5.089,2.757,38.8937,-91.73752,253.3,0,11.7,742
2/27/2025,12:25:39,0,440,4.36,3.65,17.66,14.62,44.8,2.793,73.4,72.7,73.1,9.26,162,3.973,0.03,72.3,0.12,0.13,9.79,24.03,47,8.08,-92.9,5.063,2.821,38.8937,-91.73752,253.4,0,11.7,742
2/27/2025,12:25:40,0,440,4.19,3.49,17,13.97,44.8,2.85,73.5,72.6,73,9.27,162.2,4.054,0.03,72.4,0.16,0.16,9.54,23.32,47,8.08,-92.7,5.041,2.868,38.8937,-91.73752,253.7,0,11.7,742
2/27/2025,12:25:41,0,440,4.15,3.44,16.81,13.76,44.8,2.876,73.5,72.6,73,9.26,162.2,4.09,0.03,72.4,0.18,0.19,8.94,21.65,47,8.08,-92.5,5.039,2.881,38.8937,-91.73752,253.8,0,11.7,741.9
2/27/2025,12:25:42,0,440,4.22,2.98,17.12,11.94,44.8,2.931,73.5,72.6,73,9.26,162.2,4.169,0.03,72.4,0.15,0.15,7.45,17.45,47,8.07,-92.4,5.033,2.94,38.89371,-91.73752,253.8,0,11.7,741.9
2/27/2025,12:25:43,0,440,4.31,2.75,17.45,11.02,44.8,2.973,73.5,72.5,72.9,9.25,162.2,4.229,0.03,72.4,0.14,0.14,6.58,14.99,47,8.07,-92.3,5.032,2.997,38.89371,-91.73752,253.8,0,11.7,741.9
2/27/2025,12:25:44,0,440,4.23,3.02,17.13,12.1,44.8,3.006,73.4,72.4,72.8,9.24,162.1,4.275,0.03,72.4,0.19,0.19,6.84,15.72,47,8.07,-92.3,5.038,3.016,38.89371,-91.73752,253.6,0,11.7,741.9
2/27/2025,12:25:45,0,440,4,3.1,16.23,12.39,44.8,3.016,73.4,72.4,72.8,9.23,161.9,4.289,0.03,72.4,0.19,0.19,7.92,18.76,47,8.07,-92.4,5.044,3.024,38.89371,-91.73752,253.8,0,11.7,741.9
2/27/2025,12:25:46,0,440,4.28,3.03,17.34,12.11,44.8,3.074,73.5,72.4,72.7,9.23,161.9,4.372,0.03,72.4,0.2,0.2,7.92,18.77,47,8.07,-92.3,5.05,3.082,38.89371,-91.73752,254,0,11.7,741.9
2/27/2025,12:25:47,0,440,4.48,2.87,18.16,11.46,44.8,3.105,73.5,72.3,72.7,9.22,162,4.416,0.03,72.4,0.15,0.15,6.9,15.9,47,8.07,-92.1,5.053,3.14,38.89371,-91.73751,254.1,0,11.7,741.9
2/27/2025,12:25:48,0,440,4.3,2.64,17.43,10.55,44.8,3.151,73.4,72.3,72.7,9.22,162.3,4.481,0.03,72.4,0.12,0.13,6.49,14.73,47,8.06,-91.9,5.048,3.167,38.89371,-91.73752,253.9,0,11.7,741.9
2/27/2025,12:25:49,0,440,3.96,2.55,16.06,10.18,44.8,3.185,73.4,72.3,72.7,9.22,162.7,4.529,0.03,72.3,0.16,0.16,6.52,14.82,47,8.06,-91.4,5.047,3.203,38.89371,-91.73751,254.1,0,11.7,741.9
2/27/2025,12:25:50,0,440,3.96,2.58,16.05,10.32,44.7,3.264,73.3,72.2,72.6,9.21,162.9,4.643,0.03,72.3,0.12,0.12,6.5,14.76,47,8.05,-91.1,5.046,3.274,38.89371,-91.73751,254.2,0,11.7,741.9
2/27/2025,12:25:51,0,440,4.14,2.64,16.77,10.55,44.7,3.293,73.4,72.2,72.6,9.21,163,4.683,0.03,72.3,0.11,0.11,6.29,14.18,47,8.05,-90.9,5.045,3.293,38.89371,-91.73751,254.4,0,11.7,741.9
2/27/2025,12:25:52,0,440,4.31,2.73,17.47,10.93,44.8,3.315,73.4,72.2,72.6,9.21,163.2,4.715,0.03,72.3,0.16,0.17,6.35,14.34,47,8.04,-90.7,5.044,3.334,38.89371,-91.73751,254.4,0,11.7,741.8
2/27/2025,12:25:53,0,440,4.32,2.85,17.53,11.39,44.7,3.349,73.3,72.1,72.5,9.2,163.4,4.763,0.03,72.3,0.17,0.17,6.56,14.95,47,8.04,-90.5,5.043,3.372,38.89372,-91.73751,254.1,0,11.7,741.9
2/27/2025,12:25:54,0,440,3.98,2.81,16.11,11.26,44.6,3.401,73.2,72.1,72.5,9.2,163.5,4.838,0.03,72.2,0.18,0.19,6.63,15.12,47,8.04,-90.2,5.038,3.419,38.89372,-91.73751,254,0,11.7,741.9
2/27/2025,12:25:55,0,440,4.25,2.84,17.24,11.36,44.6,3.45,73.2,72.1,72.5,9.2,163.6,4.907,0.03,72.1,0.18,0.19,6.47,14.68,47,8.03,-90,5.043,3.455,38.89372,-91.73751,254,0,11.7,741.9
2/27/2025,12:25:56,0,440,4.47,2.78,18.13,11.12,44.6,3.481,73.2,72,72.4,9.18,163.6,4.95,0.03,72.1,0.2,0.2,6.18,13.87,47,8.03,-89.9,5.047,3.482,38.89372,-91.73751,254,0,11.7,741.9
2/27/2025,12:25:57,0,440,4.31,2.57,17.45,10.29,44.6,3.509,73.2,71.9,72.3,9.17,163.6,4.991,0.03,72.1,0.24,0.24,5.83,12.87,47,8.03,-89.8,5.025,3.535,38.89372,-91.73751,253.9,0,11.7,741.9
2/27/2025,12:25:58,0,440,4.39,2.41,17.81,9.63,44.6,3.555,73.3,71.9,72.3,9.18,163.8,5.056,0.03,72.3,0.18,0.18,5,10.55,47,8.03,-89.7,4.966,3.559,38.89372,-91.73751,253.6,0,11.7,742
2/27/2025,12:25:59,0,440,3.73,2.51,15.13,10.05,44.6,3.607,73.5,71.9,72.3,9.19,164.2,5.13,0.03,72.4,0.12,0.12,4.92,10.31,47,8.02,-89.4,4.905,3.61,38.89372,-91.73751,253.2,0,11.7,741.9
2/27/2025,12:26:00,0,440,3.75,2.88,15.18,11.54,44.7,3.641,73.6,71.9,72.3,9.21,164.2,5.178,0.03,72.6,0.14,0.14,6.55,14.91,47,8.02,-89.2,4.865,3.659,38.89373,-91.73752,253.1,0,11.7,741.9
2/27/2025,12:26:01,0,440,4.09,2.72,16.59,10.87,44.6,3.672,73.5,71.7,72.1,9.19,164.2,5.223,0.03,72.4,0.14,0.15,6.9,15.88,47,8.02,-89.2,4.907,3.692,38.89373,-91.73752,253,0,11.7,741.9
2/27/2025,12:26:02,0,440,3.95,2.38,16.03,9.51,44.6,3.7,73.4,71.4,71.8,9.14,164.2,5.262,0.03,72.4,0.13,0.14,5.84,12.92,47,8.02,-89.1,4.906,3.706,38.89372,-91.73752,253.2,0,11.7,741.9
2/27/2025,12:26:03,0,440,3.92,2.66,15.9,10.65,44.6,3.754,73.6,71.1,71.5,9.11,164.4,5.34,0.03,72.5,0.12,0.12,6.85,15.76,47,8.01,-88.9,4.864,3.757,38.89372,-91.73752,253.3,0,11.7,741.9
2/27/2025,12:26:04,0,440,3.64,2.82,14.77,11.3,44.7,3.793,73.7,71.1,71.5,9.12,164.5,5.394,0.03,72.6,0.11,0.11,7.58,17.8,47,8.01,-88.7,4.821,3.814,38.89372,-91.73752,253.6,0,11.7,741.9
2/27/2025,12:26:05,0,440,3.69,2.69,14.96,10.75,44.6,3.835,73.7,71.1,71.5,9.13,164.6,5.455,0.03,72.6,0.09,0.09,6.69,15.32,47,8,-88.5,4.819,3.856,38.89372,-91.73752,253.5,0,11.7,741.9
2/27/2025,12:26:06,0,440,3.74,2.65,15.14,10.6,44.6,3.862,73.7,71.1,71.5,9.12,164.6,5.493,0.03,72.6,0.1,0.1,6.37,14.42,47,8,-88.3,4.836,3.866,38.89372,-91.73752,253.6,0,11.7,741.9
2/27/2025,12:26:07,0,440,4.25,2.75,17.22,11.01,44.7,3.911,73.7,71,71.4,9.11,164.6,5.562,0.03,72.6,0.15,0.15,6.79,15.58,47,8,-88.1,4.837,3.916,38.89372,-91.73752,253.8,0,11.7,741.9
2/27/2025,12:26:08,0,440,4.62,2.89,18.74,11.58,44.7,3.955,73.6,70.9,71.3,9.09,164.6,5.625,0.03,72.6,0.2,0.2,7.42,17.36,47,8,-87.9,4.865,3.991,38.89372,-91.73752,254,0,11.7,741.9
2/27/2025,12:26:09,0,440,4.06,3.25,16.45,13.02,44.7,4.02,73.7,70.7,71.1,9.06,164.7,5.717,0.03,72.6,0.21,0.21,8.76,21.14,47,7.99,-87.8,4.862,4.034,38.89372,-91.73752,254.3,0,11.7,741.9
