MULakeNumber,date,dateTime,minDepth_m,maxDepth_m,numberOfMeasurements_temperature,thermoclineDepth_m_thresh0.3,top_metalimnion_m,bottom_metalimnion_m,epilimnion_temp_degC,hypolimnion_temp_degC,above_thermocline_temp_degC,below_thermocline_temp_degC,delta_hypo_epi_waterDensity_kgperm3,metalimnionDensityGradient_kgperm3perm,epiToHypoDensityGradient_kgperm3perm,buoyancyfrequency_1_s2,mixingDepth_m,numberOfMeasurements_do,minDO_mgpL,maxDO_mgpL,minDO_percent,maxDO_percent,DO_mgpL_profileMean,DO_percent_profileMean,epilimnion_DO_mgpL,hypolimnion_DO_mgpL,epilimnion_DO_percent,hypolimnion_DO_percent,depthMaxDOpercentage_m,Oxycline_m,Hypoxycline_m,Anoxycline_m,depthChlMax_m,depthBGAMax_m,depthPEMax_m,ratioMaxBGtochl_RFUperRFU,epilimnion_chlorophyll_RFU,epilimnion_phycocyaninBGA_RFU,epilimnion_phycoerythrinTAL_RFU,ratioEpiBGtochl_RFUperRFU,hypolimnion_orp_mV,bottom0.5m_orp_mV,site_latitude,site_longitude,site_altitude_m,surface_doConcentration_mgpL,surface_temp_degC,surface_pH
011,2022-07-29,2022-07-29T11:44:09Z,0.085,14.445,124,5.558999999999999,5.759574832795533,6.9112121619774305,26.860035087719297,11.105758620689656,27.115054545454544,12.187855072463767,3.040718452904912,0.7757755332530389,0.3899197485621612,0.05852910761496684,5.759574832795533,124,0.2,8.52,1.7,108.9,3.543225806451613,43.83870967741935,7.010175438596491,0.4456896551724138,88.57192982456141,4.137931034482759,0.085,4.109,5.901,7.219,1.503,5.134,NA,2.450261780104712,1.1556140350877193,0.8921052631578947,NA,0.7719751024745711,-88.55689655172414,-121.46000000000001,38.35888693548387,-91.53929588709677,232.44032258064516,8.488333333333333,28.145666666666667,8.141759191446509
011,2022-08-18,2022-08-18T12:08:12Z,0.181,14.916,179,5.873,8.387813483565516,8.702352239574804,23.231367346938775,10.215389610389611,26.35707462686567,12.022196428571428,2.1955310121907132,0.1896314050176024,0.2883064148107637,0.04761274599638323,8.387813483565516,179,0.08,7.87,0.7,98.3,2.805977653631285,34.399441340782126,4.980714285714286,0.16493506493506493,61.5265306122449,1.481818181818182,1.65,4.8875,5.986,6.442,1.163,5.539,NA,0.8999999999999999,0.9513265306122449,0.5526530612244898,NA,0.580928885551861,-102.32857142857142,-112.18571428571428,38.35822865921788,-91.53861592178771,236.2586592178771,7.556,28.055,8.032018505541588
014,2022-05-31,2022-05-31T17:12:25Z,0.126,8.821,88,3.6550000000000002,6.499543133723079,6.926853599599085,21.237666666666666,11.6169375,23.891119047619046,14.924152173913043,1.598458710294267,0.23305738044061278,0.3456758326166032,0.012794295310330505,6.499543133723079,88,2.72,10.83,24.5,130.9,7.24375,81.84545454545454,8.272608695652174,3.3575,95.4144927536232,31,0.3,2.8475,NA,NA,2.714,2.256,NA,0.5495495495495495,0.6601449275362319,0.26333333333333336,NA,0.3989023051591658,89.09375,90.9,NA,NA,NA,10.613999999999999,25.9488,8.41
014,2022-06-21,2022-06-21T18:10:30Z,0.008,8.096,99,3.2635,5.803612237720633,7.056207393035283,25.78142666666667,11.775916666666667,29.993521739130436,16.28275471698113,2.679344381676515,0.29905581271756704,0.5732079178021341,0.037259272695272135,5.803612237720633,99,0.5,10.05,4.5,135.5,4.942727272727272,64.05252525252526,6.3196,0.5516666666666666,82.59866666666666,5.1,1.079,2.4444999999999997,4.29,5.529,1.702,2.82,NA,1.0508474576271187,0.38053333333333333,0.072,NA,0.189208128941836,71.825,61.21666666666667,NA,NA,NA,9.78,32.32528571428571,8.85
014,2022-07-18,2022-07-18T16:18:58Z,0.019,7.776,104,3.6145,4.239172412409436,5.410903829188934,28.218964285714286,13.613382352941176,29.527347826086956,16.256706896551723,3.1241661906207128,0.7644112800054231,0.6983147001399769,0.07499554750850546,4.239172412409436,104,0.34,10.29,3.2,136.7,4.279615384615385,55.416346153846156,7.386428571428572,0.5105882352941177,97.19821428571429,4.964705882352941,1.493,2.833,3.93,4.923,2.13,2.064,NA,0.3136531365313653,1.7042857142857144,0.47035714285714286,NA,0.2759849119865884,-91.35588235294118,-104.06,38.31269788461539,-90.59307403846154,163.44423076923076,9.83,31.521,8.77806459777859
014,2022-08-08,2022-08-08T16:01:07Z,0.075,8.194,107,4.0665,4.633260226889735,5.962194855548614,29.117115384615385,13.847324324324324,30.22440909090909,16.32014285714286,3.352983839056378,0.7122393479416631,0.7041912960245912,0.07469633114637615,4.633260226889735,107,0.38,13.39,3.5,181.1,4.314579439252337,57.00747663551402,8.136538461538462,0.538918918918919,109.71153846153847,5.264864864864864,1.718,2.0945,4.253,5.402,2.064,1.989,NA,0.7972508591065292,1.7482692307692307,1.0875,NA,0.6220437795622044,-89.9945945945946,-121.06666666666666,38.31243121495327,-90.59267523364485,163.02990654205607,12.384,33.4004,9.01
018,2022-06-01,2022-06-01T11:05:03Z,0.003,13.869,118,6.768,9.302884341012415,10.032930444157252,20.469654761904764,10.174733333333334,22.182126984126985,12.346527272727272,1.5769544328662732,0.3271001410755094,0.2160352699381606,0.02680960977121582,9.302884341012415,118,5.77,9.25,49.7,107.3,8.6,91.33728813559323,9.165714285714285,7.009666666666667,102.00119047619047,62.666666666666664,0.003,6.653499999999999,NA,NA,2.646,8.421,NA,0.3510638297872341,0.30083333333333334,0.10666666666666667,NA,0.3545706371191136,58.333333333333336,61.86,NA,NA,NA,9.248571428571429,22.707857142857144,8.47
018,2022-06-22,2022-06-22T10:10:34Z,0.043,12.255,106,7.9405,10.503733309382415,10.838432805667473,24.18429347826087,10.953818181818182,26.567216216216217,12.9831875,2.357280044091226,0.2731019765979243,0.37447757109481555,0.018176954061536053,10.503733309382415,106,6.82,10.25,60.9,118.5,8.994433962264152,104.31603773584905,9.174565217391304,7.555454545454546,109.32717391304348,68.65454545454546,5.692,7.803000000000001,NA,NA,6.113,10.568,NA,0.29545454545454547,0.2767391304347826,-0.22293478260869565,NA,-0.8055773762765122,76.03636363636363,77.2,NA,NA,NA,8.74,28.901,8.534027672897047
018,2022-07-19,2022-07-19T09:35:54Z,0.071,16.404,165,6.0785,11.18690667356795,11.696215759297775,24.102806722689074,9.23697619047619,28.747623188405797,13.727322916666667,2.4900108293940093,0.2965664779268277,0.2944439573323818,0.018497409979912782,11.18690667356795,165,1.08,10.58,9.2,117.9,6.807090909090909,78.61393939393939,8.338487394957983,2.6419047619047618,99.2890756302521,23.166666666666668,7.17,8.132,15.31,NA,7.571,16.404,NA,3.5961538461538463,0.27268907563025213,0.009831932773109243,NA,0.03605546995377503,87.29285714285714,79.14444444444445,37.89860884848485,-90.62955175757575,262.0812121212121,7.898333333333333,28.963,8.32
018,2022-08-09,2022-08-09T08:56:27Z,0.014,16.265,164,8.2925,9.998532329029988,11.230227657781885,25.911962264150944,9.886644444444444,27.98837931034483,12.05035064935065,2.9005235156034814,0.35080830345002756,0.33155101133150794,0.04966816664644072,9.998532329029988,164,0.77,10.49,6.6,109.4,6.288597560975609,74.21280487804879,8.27311320754717,1.8355555555555556,101.35283018867925,16.404444444444444,8.731,9.059999999999999,12.804,15.117,13.095,10.628,NA,0.9193548387096774,0.22103773584905662,0.18330188679245282,NA,0.8292787025181391,90.51777777777778,43,37.8984381097561,-90.62951969512196,263.3091463414634,7.79,29.07125,8.21
021,2022-06-01,2022-06-01T09:07:51Z,0.062,27.882333333333335,97,4.552333333333333,8.756557127840662,9.353198255713052,19.429366666666667,6.208760416666666,23.171254901960783,7.7003916666666665,1.6118394543273098,0.12574497621702632,0.11319504896659602,0.008750616249980806,8.756557127840662,97,4.56,9.043333333333331,36.1,106.3,6.810274914089347,62.8106529209622,8.440111111111111,6.090208333333333,92.84111111111112,49.240625,0.062,6.187,NA,NA,4.001333333333333,7.591,NA,0.5934065934065934,0.5985,0.20116666666666666,NA,0.3361180729601782,87.23072916666666,93.78888888888889,NA,NA,NA,8.918888888888889,24.131222222222224,8.15
021,2022-06-22,2022-06-22T08:27:47Z,0.013,21.037,165,3.7415,3.626642083442575,7.686928631157984,29.27166666666667,7.212747252747253,29.259304347826088,9.94618487394958,4.023853091892192,0.8684300647503878,0.3206604095818862,0.07138628007878949,3.626642083442575,165,5.24,9.53,43,106.5,6.796,70.7690909090909,7.942444444444445,5.62978021978022,103.82666666666667,46.82197802197802,4.855,6.6915,NA,NA,5.897,21.037,NA,0.16296296296296295,0.3293333333333333,-0.39155555555555555,NA,-1.1889338731443995,94.66593406593407,101.975,NA,NA,NA,7.93,29.306875,8.15
021,2022-07-19,2022-07-19T07:59:19Z,0.20133333333333336,28.12066666666667,114,5.7091666666666665,4.2311335188292,9.230396347868934,29.25131111111111,6.445104166666667,28.459761904761905,7.732125448028674,4.051191388873576,0.7253510780931205,0.24463768193702007,0.017003584523043253,4.2311335188292,114,0.4,8.503333333333334,3.2,104.56666666666666,4.333888888888889,43.778654970760236,7.978888888888889,3.099083333333333,104.27555555555556,25.2375,0.48633333333333334,5.950333333333333,24.836333333333332,26.180333333333333,7.488,26.180333333333333,NA,0.7389705882352939,0.4871111111111111,-0.034444444444444444,NA,-0.07071167883211679,101.09041666666667,115.96666666666667,37.981885526315786,-90.32236733918128,225.2561403508772,7.995,29.257333333333335,8.13
021,2022-08-09,2022-08-09T07:27:46Z,0.0795,27.394,90,4.5008333333333335,8.1930008178965,9.61359500942831,25.63872023809524,6.380824561403509,29.546802083333333,9.012166666666667,3.045858665710057,0.20787419819331854,0.2114108319877148,0.01453097525948914,8.1930008178965,90,0.33666666666666667,7.623333333333333,2.7,100.23333333333332,3.344074074074074,36.26888888888889,6.480833333333333,1.9380116959064329,81.57261904761904,15.728654970760234,1.5686666666666669,4.793833333333334,8.696333333333333,24.358,6.379666666666667,5.347666666666667,NA,0.2793733681462141,0.735297619047619,0.24476190476190476,NA,0.33287460535902214,136.10409356725145,130.86666666666667,37.9818142962963,-90.32236162962964,224.59814814814814,7.62,29.59461111111111,8.06
030,2022-06-02,2022-06-02T08:02:50Z,0.089,4.281,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002382010098900422,4.281,59,7.99,8.99,96.8,110.2,8.50864406779661,103.5,NA,NA,NA,NA,0.159,2.074,NA,NA,4.241,4.281,NA,0.27932960893854747,NA,NA,NA,NA,NA,41.7375,NA,NA,NA,8.99,25.660600000000002,8.146027588070906
030,2022-06-22,2022-06-22T17:10:04Z,0.05,4.972,49,2.479,1.8745746023708778,4.972,31.3935,26.58,31.31392,28.7745,1.40905959685972,0.44005540716987424,0.34923418395409306,0.014276981576111392,1.8745746023708778,49,3.49,9.11,43.5,122.9,8.300816326530612,110.56530612244897,9.058,3.49,122.79,43.5,0.05,4.0045,NA,NA,4.931,4.972,NA,0.44943820224719105,0.582,-0.256,NA,-0.4398625429553265,60.8,61.98,NA,NA,NA,9.055,31.447833333333335,8.518349241807357
030,2022-07-19,2022-07-19T16:59:47Z,0.06,4.811,106,0.351,4.685913563081154,4.768791431425382,28.59339603960396,24.346,31.7312,28.22989108910891,1.146619890000693,0.6911233792601307,0.4685935860465743,0.02557463551702085,4.685913563081154,106,0.45,12.51,5.3,171,6.030566037735849,79.31698113207547,6.305841584158416,0.455,82.96633663366336,5.4,0.148,1.045,3.592,4.099,0.427,1.681,NA,2.75,1.4175247524752475,3.4265346534653465,NA,2.41726618705036,-131.4,-120.08,36.928860471698115,-90.28698745283019,108.26037735849057,12.33,31.437,9.062722623296194
030,2022-08-09,2022-08-09T15:57:41Z,0.018,5.791,63,0.6605,5.533680904239888,5.616828142540168,30.2757,29.342,31.63383333333333,30.08405263157895,0.2802059508403545,0.15961517774543824,0.09540310771012739,0.007956431327879201,5.533680904239888,63,5.1,11.21,66.8,152.9,7.973492063492063,106.32222222222222,8.113666666666667,5.14,108.255,67.25,0.018,0.9385,NA,NA,0.361,1.411,NA,0.7916666666666666,3.2105,3.5673333333333335,NA,1.1111457197736594,54.900000000000006,54.57142857142857,36.928648095238096,-90.28662142857144,101.97301587301587,11.2075,31.71575,8.73508568238361
032,2022-06-02,2022-06-02T11:30:49Z,0.113,4.81,49,1.5505,2.5526299066984652,4.81,25.188451612903226,11.742,26.4911,18.056896551724137,2.528409053796281,0.6750227735630056,0.7155162444917698,0.03717691973133646,2.5526299066984652,49,5.01,9.63,46.3,109.1,8.444897959183674,96.87551020408164,8.887741935483872,5.01,107.97741935483872,46.3,1.869,2.9545,NA,NA,4.81,4.81,NA,1.1353383458646615,0.45225806451612904,-0.05419354838709677,NA,-0.11982881597717546,78.2,76.36,NA,NA,NA,8.7,26.6314,7.790046051294917
032,2022-06-23,2022-06-23T09:45:00Z,0.146,5.1,54,3.635,4.716885443285487,4.915861269442299,26.375297872340425,12.792,29.13791891891892,14.804705882352941,2.7181734562724387,0.6447423586394306,1.0259240824821232,0.04559398460961824,4.716885443285487,54,7,10.06,66.1,113.1,8.448148148148148,101.32962962962964,8.52468085106383,7.67,105.21489361702127,72.44,3.107,4.9995,NA,NA,5.1,5.1,NA,0.6923076923076923,0.6751063829787234,-0.1776595744680851,NA,-0.26315789473684215,124.48,123.28888888888889,NA,NA,NA,7.88,30.9435,7.732637454935156
032,2022-07-20,2022-07-20T08:32:09Z,0.057,4.526,78,3.63,4.10631379242843,4.358480961685361,28.38995652173913,17.91525,29.381183333333333,20.298666666666666,2.4877127038132585,2.4795218493728743,1.0412832434241228,0.08718137009608827,4.10631379242843,78,2.15,8.01,22.6,106.6,6.721282051282051,86.61794871794872,7.2443478260869565,2.3475,94.09565217391304,24.825,0.057,3.3945,NA,NA,4.33,4.526,NA,0.2785714285714286,0.49217391304347824,-0.09782608695652174,NA,-0.19876325088339225,87.825,86.62727272727273,36.658962307692306,-90.95460512820513,199.22820512820513,8.01,30.3142,8.040046051294917
032,2022-08-10,2022-08-10T09:02:00Z,0.028,5.697,59,4.21,5.184032576016913,5.624862785142803,28.09256862745098,16.1755,29.135511627906975,20.0896875,2.705537171575884,1.1356877114928867,0.8815940094117362,0.04634511945706549,5.184032576016913,59,0.96,7.6,9.8,100.1,5.233728813559322,67.6135593220339,5.845490196078432,1.065,76.01372549019608,10.8,0.028,2.6075,4.974,5.697,5.199,5.199,NA,0.45217391304347826,1.9054901960784314,0.6201960784313726,NA,0.3254784935171846,6.300000000000001,34.475,36.65873338983051,-90.95477016949152,204.2915254237288,7.592499999999999,29.7985,7.222521669455434
033,2022-06-02,2022-06-02T10:14:03Z,0.18,5.492,67,2.1559999999999997,5.378522273147866,5.492,20.536984375,15.068,24.55295238095238,18.3525,0.9969235077454641,0.41283343592605765,0.3556961801738551,0.02130090771646082,5.378522273147866,67,4.61,9.96,45.8,120.2,8.76776119402985,98.15223880597014,8.949375,4.61,100.4671875,45.8,1.548,2.9975,NA,NA,5.492,5.282,NA,0.32323232323232326,0.30640625,0.08484375,NA,0.2768995410504844,69.2,68.12857142857143,NA,NA,NA,9.76,25.038,8.38
033,2022-06-23,2022-06-23T08:38:10Z,0.038,5.118,63,2.529,3.5134487522289306,5.118,29.211354166666666,19.552,29.66354054054054,24.568884615384615,2.4114465124615663,0.9309223542200341,0.7174200459270893,0.02241469268502258,3.5134487522289306,63,8.39,10.63,92.1,124.7,9.40047619047619,119.25873015873016,9.206458333333334,8.39,120.28125,92.1,3.259,5.077500000000001,NA,NA,2.694,5.037,NA,0.03797468354430379,0.3172916666666667,-0.32729166666666665,NA,-1.031516743269862,166.2,164.94,NA,NA,NA,9.04857142857143,29.707,8.33
033,2022-07-20,2022-07-20T07:15:31Z,0.031,5.432,115,5.1605,5.299175341100536,5.386995289840807,28.896464285714284,22.831,29.059504587155963,22.907333333333334,1.6023522589069898,0.520536928896171,0.5805813500393895,0.030634179339334135,5.299175341100536,115,1.56,8.09,18.2,106.8,6.794608695652174,88.8391304347826,6.929553571428571,1.56,90.67053571428572,18.2,0.111,3.1185,5.344,NA,5.286,5.432,NA,0.2791666666666667,0.34669642857142857,-0.04776785714285715,NA,-0.13778006695853723,77.1,76,36.63689304347826,-91.05403747826087,173.57217391304349,8.08,29.864714285714285,8.19
033,2022-08-10,2022-08-10T08:04:43Z,0.014,5.308,70,3.216,5.011817449819454,5.308,28.087953846153844,23.825,29.33455,25.783633333333334,1.1304475002589243,0.780185704139717,0.4034299347449007,0.013971441380553803,5.011817449819454,70,0.8,7.47,9.5,98.2,5.221857142857143,67.63142857142857,5.548923076923077,0.8,71.94153846153846,9.5,1.612,2.285,4.544,5.184,5.308,5.184,NA,0.8814814814814814,0.8461538461538461,0.2887692307692308,NA,0.3412727272727273,75,102.13333333333333,36.63695885714286,-91.05360800000001,181.34571428571428,7.46,29.5786,8.08
036,2022-06-01,2022-06-01T15:20:59Z,0.1,7.808,95,6.1195,7.202955536274917,7.716002479025627,22.934883720930234,18.894666666666666,23.473780821917806,19.553954545454545,0.8713464623438085,0.19585854564200303,0.20943193046228997,0.008576880267565166,7.202955536274917,95,6.8,10.62,73.2,127.5,9.748315789473684,113.26315789473685,9.987674418604652,7.026666666666666,116.68139534883721,75.60000000000001,0.135,7.750500000000001,NA,NA,3.94,7.808,NA,0.6440677966101696,1.0397674418604652,0.11372093023255814,NA,0.10937150525609482,68.86666666666667,67.6,NA,NA,NA,10.386666666666667,25.699,8.48
036,2022-07-19,2022-07-19T13:43:36Z,0.022,7.562,131,6.198499999999999,7.123468539310103,7.502763296169012,28.984516129032258,26.765,29.18652727272727,27.237428571428573,0.627903000120682,0.2824643465747156,0.1581361778766268,0.007344214182857758,7.123468539310103,131,0.59,9.13,7.4,120.1,6.120839694656489,80.1030534351145,6.428064516129032,0.6,84.14354838709677,7.550000000000001,1.776,3.9805,5.924,6.945,2.637,7.509,NA,0.654320987654321,0.5485483870967742,-0.013629032258064517,NA,-0.024845633637165538,29.85,64.7125,37.13872465648855,-90.77453908396947,147.64351145038168,8.857999999999999,30.1006,8.506027588070905
036,2022-08-09,2022-08-09T13:08:00Z,0.041,7.678,79,7.667,7.596432239523403,7.678,29.137013157894735,27.714,29.102038461538463,27.714,0.4096423512964975,0.2961266521620201,0.10558380671227931,0.004411645474380056,7.596432239523403,79,2.72,8.34,34.6,109.5,7.170759493670886,93.7,7.338815789473684,2.72,95.9342105263158,34.6,0.336,5.3294999999999995,NA,NA,2.607,5.496,NA,0.45121951219512196,0.6273684210526316,0.2810526315789474,NA,0.4479865771812081,78,78.05714285714285,37.138308734177215,-90.77353,151.17848101265824,8.328,29.566,8.25
039,2022-06-02,2022-06-02T15:23:33Z,0.268,15.014,132,7.131,12.3152579798619,12.444950010660643,17.890735849056604,8.951695652173914,21.785606557377047,11.330887323943662,1.1678060332837958,0.483488238981842,0.15423002936255575,0.01455081799829398,12.3152579798619,132,5.21,9.54,44.2,107,7.6658333333333335,79.94772727272728,8.196603773584906,5.440434782608696,87.82641509433962,47.095652173913045,1.63,6.912,NA,NA,6.253,15.014,NA,0.18518518518518517,0.4876415094339623,0.13377358490566038,NA,0.2743277229638228,71.97826086956522,73.87142857142857,NA,NA,NA,8.98,24.054,8.185028781677847
039,2022-06-23,2022-06-23T14:16:05Z,0.034,17.709,146,3.9405,6.373563296780054,8.444165481522415,27.45601818181818,9.664589743589744,29.230948717948717,12.57626168224299,3.339421880522764,0.43243200918288827,0.3376631996268091,0.026827331572714733,6.373563296780054,146,3.69,10.67,30.3,118.2,6.706712328767123,72.9595890410959,8.603636363636364,4.92525641025641,108.47454545454545,43.77307692307692,5.654,7.959,NA,NA,7.058,17.709,NA,0.1452991452991453,0.25927272727272727,-0.458,NA,-1.7664796633941096,144.03333333333333,155.3,NA,NA,NA,8,30.149833333333333,8.21
